Customerkey,First Name,Last Name,Gender,DateFirstPurchase,Customer City
18417,Jonathan,Roberts,MALE,2013-08-03,Beverly Hills
18418,Dawn,Sun,FEMALE,2013-12-28,Concord
18419,Rachel,Johnson,FEMALE,2014-01-16,El Cajon
18420,Riley,Stewart,FEMALE,2013-12-07,San Carlos
18421,Megan,Morgan,FEMALE,2013-10-26,San Diego
18422,Taylor,Jones,FEMALE,2013-12-08,Torrance
18423,Christian,Jones,MALE,2013-03-25,San Carlos
18424,Samuel,Williams,MALE,2013-03-08,Fremont
18425,Garrett,Brooks,MALE,2013-09-11,El Cajon
18426,Luke,Gonzales,MALE,2013-12-25,Fremont
18427,Justin,Diaz,MALE,2013-12-11,Lebanon
18428,Alexis,Henderson,FEMALE,2013-12-08,Portland
18429,Faith,Gonzales,FEMALE,2013-12-09,Tacoma
18430,Victoria,Morgan,FEMALE,2013-10-22,W. Linn
18431,Cameron,Hayes,MALE,2013-10-20,Lemon Grove
18432,Jordan,Lopez,FEMALE,2013-12-07,Burlingame
18433,Seth,Ross,MALE,2013-10-12,Oak Bay
18434,Clayton,Stone,MALE,2013-12-27,Burlingame
18435,Maria,Phillips,FEMALE,2013-12-07,Walla Walla
18436,Richard,Johnson,MALE,2013-12-13,Santa Monica
18437,Isabella,Butler,FEMALE,2013-12-03,Long Beach
18438,Sheila,Sanz,FEMALE,2013-10-23,Colma
18439,Angela,Coleman,FEMALE,2013-10-02,Marysville
18440,Joe,Ashe,MALE,2013-10-14,Colma
18441,Tabitha,Munoz,FEMALE,2013-12-12,Beverly Hills
18442,Mason,Hill,MALE,2013-12-15,Marysville
18443,Ross,Lopez,MALE,2013-12-17,East Brisbane
18444,Shannon,Chow,FEMALE,2013-12-29,Hervey Bay
18445,Colin,Li,MALE,2013-06-11,Malabar
18446,Larry,Ramos,MALE,2013-09-22,Malabar
18447,Renee,Ortega,FEMALE,2013-05-17,Lane Cove
18448,Jennifer,Bailey,FEMALE,2013-10-13,Long Beach
18449,Derrick,Ramos,MALE,2013-02-18,Cliffside
18450,Willie,Shen,MALE,2013-10-29,Newcastle
18451,Dale,Pal,MALE,2013-11-21,South Melbourne
18452,Bruce,Martinez,MALE,2011-05-31,Bendigo
18453,Caroline,Patterson,FEMALE,2013-11-04,Corvallis
18454,George,Perez,MALE,2013-01-29,Burbank
18455,Alejandro,Wu,MALE,2013-11-16,Coronado
18456,Timothy,Bailey,MALE,2013-11-04,Grossmont
18457,Olivia,White,FEMALE,2011-06-07,Wollongong
18458,Gregory,She,MALE,2011-06-20,Melbourne
18459,Toni,Sai,FEMALE,2013-06-01,Concord
18460,Faith,Butler,FEMALE,2013-12-05,Santa Cruz
18461,Tina,Martinez,FEMALE,2011-06-14,Springwood
18462,Clarence,Zhu,MALE,2011-06-22,Sunbury
18463,Adriana,Suri,FEMALE,2011-06-14,Lane Cove
18464,Toni,Suri,FEMALE,2011-06-24,Newcastle
18465,Jamie,Yang,FEMALE,2011-06-04,Sunbury
18466,Joy,Gutierrez,FEMALE,2013-11-11,Perth
18467,Darren,Townsend,MALE,2011-06-07,Gold Coast
18468,Joel,Sanchez,MALE,2011-06-14,Goulburn
18469,Robyn,Rubio,FEMALE,2011-06-22,Melbourne
18470,Jennifer,Taylor,FEMALE,2011-06-10,Melton
18471,Paige,Stewart,FEMALE,2013-07-18,Burien
18472,Hannah,Ross,FEMALE,2014-01-04,Puyallup
18473,Nathaniel,Rogers,MALE,2013-08-06,La Jolla
18474,James,Smith,MALE,2013-10-02,Long Beach
18475,Natalie,Brown,FEMALE,2013-07-04,Yakima
18476,Brooke,Rogers,FEMALE,2013-07-04,Berkeley
18477,Angelica,Hughes,FEMALE,2013-02-23,Lincoln Acres
18478,Eduardo,Roberts,MALE,2013-12-07,Bellflower
18479,Stacey,Chen,FEMALE,2013-12-18,Burien
18480,Heidi,Suri,FEMALE,2013-12-18,Burlingame
18481,Tanya,Romero,FEMALE,2013-12-04,Colma
18482,Sharon,Nara,FEMALE,2011-06-21,Coffs Harbour
18483,Byron,Gill,MALE,2011-06-27,Perth
18484,Dustin,Sharma,MALE,2011-06-07,Darlinghurst
18485,Devin,Gonzalez,MALE,2011-06-25,Melbourne
18486,Kari,Torres,FEMALE,2011-06-02,St. Leonards
18487,Tasha,Nath,FEMALE,2011-06-07,Sunbury
18488,Clayton,Xu,MALE,2011-06-02,Townsville
18489,Johnny,Nara,MALE,2011-06-15,Silverwater
18490,Brad,Rai,MALE,2011-06-18,Hervey Bay
18491,Michele,Gonzalez,FEMALE,2011-06-14,Darlinghurst
18492,Tamara,Johnston,FEMALE,2013-07-01,St. Leonards
18493,Kaitlin,McDonald,FEMALE,2011-06-16,Malabar
18494,Marcus,Young,MALE,2011-06-28,Goulburn
18495,Jeremy,Phillips,MALE,2011-06-07,Melbourne
18496,Vincent,Zheng,MALE,2011-06-10,Hervey Bay
18497,Fernando,Evans,MALE,2013-12-10,Woodburn
18498,Zachary,Russell,MALE,2013-09-08,Redwood City
18499,Darren,Rodriguez,MALE,2014-01-18,Burien
18500,Jose,Brown,MALE,2013-12-11,Corvallis
18501,Alexandra,Powell,FEMALE,2013-10-02,Walla Walla
18502,Pamela,Madan,FEMALE,2013-10-04,Chula Vista
18503,Timothy,Peterson,MALE,2014-01-25,Santa Cruz
18504,Angel,Adams,MALE,2013-07-09,Burlingame
18505,Carol,Scott,FEMALE,2014-01-21,San Francisco
18506,Evan,Bradley,MALE,2013-06-24,Langley
18507,Edward,Baker,MALE,2014-01-03,San Francisco
18508,Michele,Chander,FEMALE,2013-12-13,Berkeley
18509,Xavier,Foster,MALE,2013-05-21,Palo Alto
18510,Samuel,Washington,MALE,2013-05-01,West Covina
18511,Mya,Jenkins,FEMALE,2013-12-15,National City
18512,Alex,Torres,MALE,2013-12-06,Lincoln Acres
18513,Edwin,Xu,MALE,2013-12-05,Burlingame
18514,Anne,Romero,FEMALE,2013-12-07,Bellflower
18515,Gabrielle,Patterson,FEMALE,2013-12-15,Milwaukie
18516,Juan,Brooks,MALE,2013-12-26,Renton
18517,Tristan,Diaz,MALE,2013-09-16,Issaquah
18518,Stephanie,Scott,FEMALE,2013-12-22,Lynnwood
18519,Alex,Cook,MALE,2013-12-07,Bellflower
18520,Rafael,Huang,MALE,2013-04-16,Chula Vista
18521,Meghan,Rowe,FEMALE,2013-03-18,Chula Vista
18522,Jeremiah,Smith,MALE,2013-03-24,Long Beach
18523,Samuel,Foster,MALE,2013-03-17,Metchosin
18524,Edward,Alexander,MALE,2013-08-19,Port Hammond
18525,Jack,Lal,MALE,2013-12-06,Metchosin
18526,Kevin,Hernandez,MALE,2013-12-24,San Francisco
18527,Jonathan,Baker,MALE,2013-11-29,Tacoma
18528,John,Rodriguez,MALE,2013-12-05,Lakewood
18529,Albert,Castro,MALE,2014-01-28,Chantilly
18530,Wyatt,Evans,MALE,2013-02-18,Sedro Woolley
18531,Thomas,Simmons,MALE,2013-09-09,Imperial Beach
18532,Marcus,Russell,MALE,2013-12-16,Issaquah
18533,Lucas,Martinez,MALE,2013-12-23,West Covina
18534,Hunter,Collins,MALE,2013-03-03,Seattle
18535,Donald,Kapoor,MALE,2014-01-02,Cliffside
18536,Hailey,Coleman,FEMALE,2013-11-08,National City
18537,Kathryn,Carson,FEMALE,2013-12-06,Beverly Hills
18538,Ian,Mitchell,MALE,2013-12-23,Issaquah
18539,Riley,Russell,FEMALE,2013-12-26,Grossmont
18540,Victoria,Perry,FEMALE,2013-12-25,Fremont
18541,Kayla,Jones,FEMALE,2013-04-02,Westminster
18542,Dustin,She,MALE,2013-07-08,Burien
18543,Dalton,Wilson,MALE,2013-10-09,Grossmont
18544,Riley,Washington,FEMALE,2013-01-01,Victoria
18545,Ian,Clark,MALE,2013-10-05,Kirkland
18546,Pieter,Wycoff,FEMALE,2013-04-13,Clarkston
18547,Ethan,Johnson,MALE,2013-12-24,San Carlos
18548,Jordan,Powell,MALE,2013-10-06,National City
18549,Sierra,Collins,FEMALE,2013-02-20,Victoria
18550,Julia,Griffin,FEMALE,2013-12-06,Spring Valley
18551,Chloe,Hall,FEMALE,2013-09-29,Everett
18552,Kelsey,Goel,FEMALE,2013-03-17,Concord
18553,Alex,Roberts,MALE,2013-10-05,Lake Oswego
18554,Isabelle,Ross,FEMALE,2013-03-17,Port Hammond
18555,Muniraju,Pulipalyam,FEMALE,2014-01-08,Torrance
18556,Ruben,Perez,MALE,2013-10-28,Concord
18557,Bailey,Lopez,FEMALE,2013-02-11,Cliffside
18558,Alexandra,Price,FEMALE,2013-10-17,Renton
18559,Lucas,Adams,MALE,2013-10-20,Sedro Woolley
18560,Anna,Miller,FEMALE,2013-12-05,Burbank
18561,Carol,Torres,FEMALE,2013-12-27,Colma
18562,Mary,Wright,FEMALE,2013-10-10,Novato
18563,Evan,Sanchez,MALE,2013-11-25,Palo Alto
18564,John,Moore,MALE,2013-10-29,Grossmont
18565,Dalton,Bryant,MALE,2013-11-22,Lebanon
18566,Bryce,Peterson,MALE,2013-12-15,Daly City
18567,Madison,Barnes,FEMALE,2013-11-16,San Gabriel
18568,Mya,Bennett,FEMALE,2013-11-16,El Cajon
18569,Emma,Bryant,FEMALE,2013-02-06,Salem
18570,Mason,Peterson,MALE,2013-03-09,Langford
18571,Cameron,Kumar,MALE,2013-03-19,Vancouver
18572,Danielle,Watson,FEMALE,2013-05-12,Berkeley
18573,Andrea,Phillips,FEMALE,2013-05-26,Sooke
18574,Kaitlyn,Taylor,FEMALE,2013-03-29,Los Angeles
18575,Erin,Stewart,FEMALE,2013-10-15,Downey
18576,Emily,Coleman,FEMALE,2013-11-16,Woodland Hills
18577,Isabelle,Winston,FEMALE,2013-03-05,San Carlos
18578,Patrick,Rogers,MALE,2013-12-10,Novato
18579,William,Brown,MALE,2013-10-28,Beaverton
18580,Emma,Anderson,FEMALE,2013-04-13,Langley
18581,Melinda,Dominguez,FEMALE,2013-12-12,Clackamas
18582,Bryan,Morgan,MALE,2013-12-17,Marysville
18583,Luis,Kumar,MALE,2013-02-08,Redmond
18584,Haley,Evans,FEMALE,2013-03-08,Seattle
18585,Katherine,Blue,FEMALE,2013-10-27,Bellflower
18586,Benjamin,Patterson,MALE,2013-12-26,Grossmont
18587,Monica,Arun,FEMALE,2013-10-17,Burien
18588,Isabella,Rogers,FEMALE,2013-10-03,Seattle
18589,Anna,Stewart,FEMALE,2013-11-15,Bremerton
18590,Valerie,Sun,FEMALE,2013-05-22,Burbank
18591,Eduardo,Nelson,MALE,2013-03-06,Long Beach
18592,Mackenzie,Evans,FEMALE,2013-11-29,Milwaukie
18593,Sydney,Martinez,FEMALE,2013-03-04,Renton
18594,Kristi,Garcia,FEMALE,2013-12-16,Burbank
18595,Marcus,Hernandez,MALE,2013-10-26,Oak Bay
18596,Gabriella,Cooper,FEMALE,2013-11-17,Colma
18597,Isabel,Perry,FEMALE,2013-11-16,Torrance
18598,Norimichi,Yonekura,MALE,2013-11-16,San Carlos
18599,Kyle,Simmons,MALE,2013-05-10,Issaquah
18600,Ashley,Gonzales,FEMALE,2013-05-31,Langford
18601,Cynthia,Garcia,FEMALE,2013-03-18,Coronado
18602,Patrick,Ramirez,MALE,2013-04-10,Imperial Beach
18603,Gabrielle,Henderson,FEMALE,2013-04-04,Metchosin
18604,Paige,Alexander,FEMALE,2013-02-08,Langley
18605,David,Wright,MALE,2013-11-03,Burien
18606,Wyatt,Green,MALE,2013-11-11,Port Orchard
18607,Katherine,Taylor,FEMALE,2013-11-26,Oregon City
18608,Ian,Phillips,MALE,2013-11-25,Woodland Hills
18609,Alyssa,Cook,FEMALE,2013-11-15,Portland
18610,Bailey,Rivera,FEMALE,2013-12-26,Concord
18611,Taylor,Foster,FEMALE,2013-12-05,Salem
18612,Alyssa,Flores,FEMALE,2013-08-20,Downey
18613,Cody,Murphy,MALE,2013-12-16,Downey
18614,Seth,Wright,MALE,2013-12-20,Newport Beach
18615,Charles,Peterson,MALE,2013-12-13,West Covina
18616,Spencer,Butler,MALE,2013-11-26,Oakland
18617,Carlos,Lopez,MALE,2013-04-12,Shawnee
18618,Mitchell,Rai,MALE,2014-01-21,Paris
18619,Dominic,Mehta,MALE,2013-07-13,Salzgitter
18620,Randall,Navarro,MALE,2012-11-26,Reading
18621,Cassandra,Prasad,FEMALE,2012-11-15,Wokingham
18622,Byron,Rubio,MALE,2013-11-24,Berks
18623,Anne,Torres,FEMALE,2013-08-10,Metz
18624,Jay,Perez,MALE,2013-03-01,Tremblay-en-France
18625,Derrick,Moreno,MALE,2012-11-13,London
18626,Tony,Pal,MALE,2012-06-23,Frankfurt
18627,Kristine,Gomez,FEMALE,2012-11-26,London
18628,Suzanne,Yang,FEMALE,2013-06-02,Colomiers
18629,Martin,Srini,MALE,2013-08-20,Newcastle upon Tyne
18630,Priscilla,She,FEMALE,2013-12-16,Paris
18631,Carly,Shan,FEMALE,2013-12-04,York
18632,Russell,Tang,MALE,2013-02-20,High Wycombe
18633,Adam,Jenkins,MALE,2012-11-20,Watford
18634,Veronica,Arun,FEMALE,2011-11-10,Chatou
18635,Toni,Martinez,FEMALE,2013-02-14,Bonn
18636,Edgar,Chapman,MALE,2013-08-28,Braunschweig
18637,Thomas,Sharma,MALE,2013-03-30,Metchosin
18638,Alyssa,Thompson,FEMALE,2013-11-22,Kirkland
18639,Maria,Scott,FEMALE,2013-11-26,Portland
18640,Isaac,James,MALE,2013-03-08,Issaquah
18641,Cameron,Garcia,MALE,2013-04-06,Cliffside
18642,Brianna,Thompson,FEMALE,2013-05-29,Royal Oak
18643,Joshua,Thomas,MALE,2013-12-11,Santa Monica
18644,Carrie,Ruiz,FEMALE,2013-02-14,Cliffside
18645,Jordan,Bryant,MALE,2013-11-07,Olympia
18646,Blake,Adams,MALE,2013-11-16,Beverly Hills
18647,Christy,Huang,FEMALE,2013-07-06,Chula Vista
18648,Hailey,Torres,FEMALE,2013-08-17,Burlingame
18649,Jackson,Patterson,MALE,2013-08-19,Woodland Hills
18650,Kyle,Flores,MALE,2013-08-25,Downey
18651,Isaiah,Mitchell,MALE,2013-08-11,Lynnwood
18652,Meredith,Diaz,FEMALE,2013-06-29,Burien
18653,Emmanuel,Madan,MALE,2013-09-05,Bremerton
18654,Thomas,Lopez,MALE,2013-11-11,Mill Valley
18655,Eric,Diaz,MALE,2013-11-28,Kirkland
18656,Charles,Clark,MALE,2013-09-04,Beverly Hills
18657,Alex,Morgan,MALE,2013-04-10,Lakewood
18658,Dalton,Turner,MALE,2013-07-26,Spokane
18659,Jasmine,Thompson,FEMALE,2013-05-11,Los Angeles
18660,Cristina,Anand,FEMALE,2013-11-16,Coronado
18661,Daniel,Walker,MALE,2013-10-07,Sedro Woolley
18662,Kyle,Sharma,MALE,2013-11-09,Daly City
18663,Jason,Flores,MALE,2013-07-24,Mill Valley
18664,Robert,Long,MALE,2013-02-02,Renton
18665,Olivia,Brooks,FEMALE,2013-08-01,Burien
18666,Jordyn,Henderson,FEMALE,2013-06-27,Lynnwood
18667,Kelli,Ma,FEMALE,2013-10-02,Berkeley
18668,Brian,Sanders,MALE,2014-01-24,Lake Oswego
18669,Adam,Griffin,MALE,2013-08-08,Palo Alto
18670,Melanie,Bryant,FEMALE,2013-11-10,Beverly Hills
18671,Melanie,Kelly,FEMALE,2013-03-08,San Carlos
18672,Anthony,Lewis,MALE,2013-08-22,Torrance
18673,James,Green,MALE,2013-07-10,Beverly Hills
18674,Isabelle,Bennett,FEMALE,2013-05-27,Westminster
18675,Abigail,Martin,FEMALE,2013-04-14,Grossmont
18676,Jesse,Young,MALE,2013-05-05,Lynnwood
18677,Logan,Shan,MALE,2013-02-03,Cliffside
18678,Sean,Watson,MALE,2013-06-15,Spring Valley
18679,Seth,Wood,MALE,2013-11-20,Renton
18680,David,Shan,MALE,2013-11-03,Bellflower
18681,Jacqueline,Griffin,FEMALE,2013-03-24,Lemon Grove
18682,Emily,Bennett,FEMALE,2013-09-26,Lincoln Acres
18683,Robert,Walker,MALE,2013-06-07,Santa Cruz
18684,Makayla,Watson,FEMALE,2013-11-13,Spring Valley
18685,Sean,Rogers,MALE,2013-07-20,Newton
18686,Logan,Coleman,MALE,2013-03-28,Port Hammond
18687,Olivia,Smith,FEMALE,2013-02-09,Burlingame
18688,Antonio,Barnes,MALE,2013-08-16,Port Orchard
18689,Miguel,Miller,MALE,2013-06-08,Everett
18690,Carlos,Rivera,MALE,2013-10-17,Bremerton
18691,Claudia,Zheng,FEMALE,2011-06-28,Lane Cove
18692,Preston,Mehta,MALE,2011-06-23,Lavender Bay
18693,Ann,Subram,FEMALE,2011-06-07,Caloundra
18694,Derrick,Gomez,MALE,2011-06-02,Newcastle
18695,Aaron,Diaz,MALE,2011-06-01,Melton
18696,Mindy,Black,FEMALE,2011-06-12,Hervey Bay
18697,Tara,Lal,FEMALE,2011-06-18,Lane Cove
18698,Jaclyn,Chande,FEMALE,2011-06-24,Newcastle
18699,Blake,Griffin,MALE,2011-06-22,Gold Coast
18700,Ernest,Zhao,MALE,2011-06-08,Seaford
18701,Kenneth,Lal,MALE,2011-06-18,Sunbury
18702,Adriana,Smith,FEMALE,2011-06-29,Coffs Harbour
18703,Vincent,Huang,MALE,2011-06-10,Hawthorne
18704,Lacey,Goel,FEMALE,2013-03-19,Springwood
18705,Karl,Goel,MALE,2013-05-24,East Brisbane
18706,Darryl,Zheng,MALE,2011-07-16,Goulburn
18707,Marshall,She,MALE,2013-02-20,Hobart
18708,Micah,Zhao,MALE,2011-07-09,Milsons Point
18709,Darren,Hernandez,MALE,2011-07-29,South Melbourne
18710,Ricardo,Xie,MALE,2011-07-07,St. Leonards
18711,Emma,Diaz,FEMALE,2013-09-17,Geelong
18712,Glenn,Guo,MALE,2013-03-29,Rockhampton
18713,Rosa,Yang,FEMALE,2013-10-27,Newcastle
18714,Francisco,Lopez,MALE,2013-03-11,Springwood
18715,Rafael,Rai,MALE,2013-07-09,Hervey Bay
18716,Seth,Campbell,MALE,2011-07-12,Hervey Bay
18717,Cassandra,Suri,FEMALE,2013-08-17,South Melbourne
18718,Susan,Liu,FEMALE,2011-07-30,Hawthorne
18719,Alberto,Suarez,MALE,2013-04-06,Rhodes
18720,Taylor,Miller,FEMALE,2013-10-10,Hobart
18721,Andy,Gomez,MALE,2011-07-15,Malabar
18722,Jonathon,Navarro,MALE,2011-07-08,St. Leonards
18723,Lacey,Ma,FEMALE,2011-07-24,Port Macquarie
18724,Denise,Fernandez,FEMALE,2011-07-22,Bendigo
18725,Denise,Kapoor,FEMALE,2011-07-09,Hobart
18726,Katrina,Anand,FEMALE,2011-07-10,Matraville
18727,Hailey,Hernandez,FEMALE,2013-07-13,Melbourne
18728,Roger,Luo,MALE,2013-08-21,Lavender Bay
18729,Evan,Parker,MALE,2011-07-22,Melton
18730,Johnathan,Arthur,MALE,2013-10-03,Malabar
18731,Brett,Malhotra,MALE,2011-07-27,Darlinghurst
18732,Zachary,Jai,MALE,2014-01-27,Warrnambool
18733,Rafael,Gao,MALE,2013-03-01,Gold Coast
18734,Barbara,Ashe,FEMALE,2013-05-04,Brisbane
18735,Latasha,Moreno,FEMALE,2011-07-11,Cloverdale
18736,Ashley,Patterson,FEMALE,2011-07-26,Melbourne
18737,Ricky,Gomez,MALE,2011-07-27,Bendigo
18738,Tamara,Luo,FEMALE,2011-07-16,Rhodes
18739,Christy,Pal,FEMALE,2011-07-20,Geelong
18740,Adam,Hill,MALE,2011-07-08,Hobart
18741,Edgar,Martinez,MALE,2013-11-17,Melbourne
18742,Don,Guo,MALE,2013-06-27,East Brisbane
18743,Glenn,Xu,MALE,2013-04-03,Gold Coast
18744,April,Raje,FEMALE,2013-06-04,Rhodes
18745,Brooke,James,FEMALE,2013-08-19,Rockhampton
18746,Reginald,Alvarez,MALE,2011-07-02,Melton
18747,Jacquelyn,Diaz,FEMALE,2011-07-02,Townsville
18748,Gabrielle,Stewart,FEMALE,2014-01-14,Caloundra
18749,Olivia,Stewart,FEMALE,2013-11-10,Newton
18750,Alexandra,Perry,FEMALE,2013-09-29,La Jolla
18751,Kari,Schmidt,FEMALE,2013-02-15,Berkeley
18752,Samantha,Walker,FEMALE,2013-03-22,Newport Beach
18753,James,Moore,MALE,2013-07-09,Portland
18754,Isabella,Mitchell,FEMALE,2013-03-11,Beverly Hills
18755,Christopher,Lewis,MALE,2013-03-26,Haney
18756,Isabella,Thompson,FEMALE,2013-07-31,Westminster
18757,Frederick,Srini,MALE,2013-02-08,Bellingham
18758,Devin,Price,MALE,2013-02-20,Cliffside
18759,Devin,Phillips,MALE,2013-05-19,Sooke
18760,Morgan,Wood,FEMALE,2013-02-27,Downey
18761,Luis,Wright,MALE,2013-08-23,Glendale
18762,Arthur,Wilson,FEMALE,2013-11-17,Newport Beach
18763,Julie,Chander,FEMALE,2013-05-15,Malabar
18764,Natalie,Scott,FEMALE,2013-07-20,Redwood City
18765,Noah,Shan,MALE,2013-10-02,Yakima
18766,Francisco,Sai,MALE,2011-07-16,Darlinghurst
18767,Gary,Alonso,MALE,2011-07-14,Hervey Bay
18768,Dalton,Garcia,MALE,2011-07-25,Gold Coast
18769,Theresa,Dominguez,FEMALE,2011-07-18,Lane Cove
18770,Aaron,Hernandez,MALE,2013-08-22,Burbank
18771,Robert,Green,MALE,2013-10-22,Glendale
18772,Julia,Hill,FEMALE,2013-06-21,Lincoln Acres
18773,Cassidy,Price,FEMALE,2013-05-19,Lincoln Acres
18774,Justin,Flores,MALE,2014-01-26,Woodland Hills
18775,Andrea,Bell,FEMALE,2013-02-02,Oregon City
18776,Connor,Allen,MALE,2013-05-31,Lincoln Acres
18777,Richard,Clark,MALE,2013-03-14,Downey
18778,Miguel,Washington,MALE,2013-09-22,National City
18779,Jose,Hill,MALE,2013-11-03,Novato
18780,Evan,Carter,MALE,2013-11-04,Novato
18781,Hunter,Lewis,MALE,2013-12-26,Spring Valley
18782,Patrick,Reed,MALE,2013-12-18,Grossmont
18783,Michael,Martin,MALE,2013-12-26,W. Linn
18784,Trinity,Brooks,FEMALE,2013-10-15,Santa Monica
18785,Sara,Rivera,FEMALE,2013-11-28,Port Hammond
18786,Dustin,Chande,MALE,2013-04-03,Bellflower
18787,Mya,Wood,FEMALE,2013-09-17,Issaquah
18788,Madison,Thompson,FEMALE,2013-11-21,N. Vancouver
18789,Seth,Robinson,MALE,2013-12-21,Yakima
18790,Julia,Martin,FEMALE,2013-11-18,Renton
18791,Megan,Blue,FEMALE,2013-12-21,Sedro Woolley
18792,Gabriella,Peterson,FEMALE,2013-11-24,W. Linn
18793,Angel,Cox,MALE,2013-11-24,Warrnambool
18794,Andrew,Davis,MALE,2013-11-02,Long Beach
18795,Nathan,Alexander,MALE,2013-05-08,Royal Oak
18796,Marvin,Ruiz,MALE,2013-10-09,Sydney
18797,Evan,Murphy,MALE,2014-01-21,Redmond
18798,Andrea,Allen,FEMALE,2013-10-31,Glendale
18799,Jacob,Lewis,MALE,2013-04-04,La Jolla
18800,Jennifer,Phillips,FEMALE,2013-11-06,Lake Oswego
18801,Dawn,Yuan,FEMALE,2013-10-30,Berkeley
18802,Mario,Shen,MALE,2013-11-26,Bremerton
18803,Cedric,Zheng,MALE,2013-12-06,Bremerton
18804,Aaron,Gonzales,MALE,2013-12-16,Novato
18805,Tracy,Simpson,FEMALE,2014-01-27,Beaverton
18806,Kaitlyn,Torres,FEMALE,2013-11-30,Corvallis
18807,Spencer,Bennett,MALE,2013-03-27,Chula Vista
18808,Gabrielle,Perez,FEMALE,2013-12-17,Colma
18809,Jason,King,MALE,2013-04-01,Beaverton
18810,Casey,Dominguez,MALE,2013-11-09,Burien
18811,Samuel,Perry,MALE,2013-02-22,Oak Bay
18812,Kyle,Adams,MALE,2013-03-01,Victoria
18813,Kristy,Hernandez,FEMALE,2014-01-20,Ballard
18814,Evan,Adams,MALE,2013-07-10,Everett
18815,Abigail,Rogers,FEMALE,2013-09-20,Lynnwood
18816,Taylor,Smith,FEMALE,2013-02-28,Oregon City
18817,Brittany,Russell,FEMALE,2013-12-24,Puyallup
18818,Lucas,Torres,MALE,2013-12-20,National City
18819,Miranda,Bennett,FEMALE,2013-12-05,Santa Cruz
18820,Alexandria,Cook,FEMALE,2013-07-08,West Covina
18821,Juan,Morgan,MALE,2013-06-14,Newton
18822,Gregory,Ferrier,MALE,2013-08-10,Beaverton
18823,Russell,Xu,MALE,2013-06-06,Bellflower
18824,Elijah,Collins,MALE,2013-11-29,La Jolla
18825,Brandon,Smith,MALE,2013-09-09,San Carlos
18826,Allison,Stewart,FEMALE,2013-03-13,Royal Oak
18827,Carmen,Raman,FEMALE,2013-12-27,Beaverton
18828,Morgan,Wright,FEMALE,2013-09-15,Everett
18829,Jackson,Simmons,MALE,2013-12-03,Issaquah
18830,Kristine,Ortega,FEMALE,2013-11-17,Bellflower
18831,Andy,Hernandez,MALE,2013-12-26,Bellflower
18832,Dylan,Jackson,MALE,2013-12-12,Redwood City
18833,Morgan,Baker,FEMALE,2013-12-09,Lakewood
18834,Ana,Foster,FEMALE,2013-12-28,Edmonds
18835,Isabelle,Coleman,FEMALE,2013-01-29,El Cajon
18836,Nicole,Cooper,FEMALE,2013-03-27,Puyallup
18837,Amanda,Hernandez,FEMALE,2013-06-05,Spring Valley
18838,Natalie,Morris,FEMALE,2013-12-17,Spring Valley
18839,Don,Lee,MALE,2013-11-10,Port Hammond
18840,Alexandria,Barnes,FEMALE,2013-11-29,Puyallup
18841,Gabriella,Campbell,FEMALE,2013-05-02,Shawnee
18842,James,Gonzalez,MALE,2013-05-10,Victoria
18843,Luis,Perez,MALE,2013-11-20,Beaverton
18844,Dalton,Hernandez,MALE,2013-06-21,Renton
18845,Katherine,Hughes,FEMALE,2013-04-22,Tacoma
18846,Deb,Hughes,MALE,2014-01-03,Walla Walla
18847,Ariana,Richardson,FEMALE,2013-08-19,Woodburn
18848,Christian,Harris,MALE,2013-12-13,Berkeley
18849,Faith,Flores,FEMALE,2013-12-03,Port Orchard
18850,Ethan,Hughes,MALE,2013-12-05,Mill Valley
18851,Dalton,Cook,MALE,2013-12-12,Long Beach
18852,Allison,Sanders,FEMALE,2013-08-08,Port Hammond
18853,Jacqueline,Gray,FEMALE,2013-04-26,Corvallis
18854,Hunter,Turner,MALE,2013-12-19,Kirkland
18855,Robert,Zhang,MALE,2013-05-19,N. Vancouver
18856,Thomas,Green,MALE,2013-12-23,Palo Alto
18857,Sebastian,Sanders,MALE,2013-12-20,Edmonds
18858,Miguel,Parker,MALE,2013-12-19,Lincoln Acres
18859,Olivia,Henderson,FEMALE,2013-06-18,Royal Oak
18860,Sydney,Foster,FEMALE,2013-12-06,Renton
18861,Ashley,Wood,FEMALE,2013-10-10,Ballard
18862,Luke,Zhang,MALE,2013-12-04,Beverly Hills
18863,Charles,Scott,MALE,2013-12-20,West Covina
18864,Elijah,Long,MALE,2013-12-05,San Gabriel
18865,Ashley,Hayes,FEMALE,2013-12-12,Kirkland
18866,Miguel,Scott,MALE,2013-12-12,Concord
18867,Thomas,Perry,MALE,2013-12-03,Milwaukie
18868,Adam,Long,MALE,2013-11-29,Long Beach
18869,Ashley,Flores,FEMALE,2013-11-30,National City
18870,Ana,Barnes,FEMALE,2014-01-21,Beaverton
18871,Ruben,Rubio,MALE,2013-02-04,Burnaby
18872,Miguel,Severino,MALE,2013-10-20,Bremerton
18873,Austin,Rodriguez,MALE,2013-08-11,W. Linn
18874,Julia,Green,FEMALE,2013-08-03,Sedro Woolley
18875,Devin,Watson,MALE,2013-09-03,Westminster
18876,Luke,Chen,MALE,2013-12-15,Beverly Hills
18877,Evan,Hall,MALE,2013-05-08,Berkeley
18878,Mallory,Ramos,FEMALE,2013-12-01,Colma
18879,Garrett,Morgan,MALE,2013-11-05,Colma
